Convolution_result,Length_between_ankles
575325.8,0.108764669
762393.75,0.102823524
892398.5,0.1004108
636486.2,0.107054157
240988.08,0.165964036
249123.7,0.217633236
457310.38,0.281654941
951242.25,0.261683406
1632963.4,0.257216764
577466.25,0.237825156
164898.3,0.201853561
142426.2,0.17426844
134869.05,0.157513332
406885.28,0.129595187
182538.73,0.110223376
556899.6,0.087555364
558816.3,0.079608472
496019.25,0.126866926
690203,0.163537419
776172.9,0.219958093
613874.3,0.222315919
232380.64,0.199217434
117867.69,0.17589183
126435.91,0.168683785
149517.06,0.159763206
113787.69,0.150592332
191559.62,0.145323675
260903.28,0.135869435
266650.6,0.111526705
288546.03,0.082619008
331747.34,0.063383863
293797.5,0.062634375
224920.22,0.076058998
212348.6,0.091576434
124118.93,0.125050417
88728.73,0.15225637
105573.8,0.160360959
11118.238,0.122524898
101579.555,0.057466891
218417.14,0.165061926
188975.06,0.063143394
112358.16,0.059313528
110299.57,0.041670323
109164.91,0.107680567
119996.125,0.102790622
84537.12,0.044484947
2070025.1,0.04398901
105365.414,0.032522316
168321.12,0.0395783
336956.22,0.01878186
363905.1,0.041265201
422724.06,0.026884214
327371.1,0.020349723
1544044.9,0.191406233
199700.23,0.189291983
212918.58,0.183598101
245922.06,0.161052994
361286.62,0.141517753
396771.8,0.112010285
398593.97,0.108496148
286857.88,0.099451287
216034.88,0.088328317
203672.78,0.086676739
418640.25,0.082239975
575582.9,0.050322845
784112.25,0.022907561
1995315.8,0.008600369
448068.28,0.035408027
244889.4,0.036117886
224828.06,0.007186541
267667.72,0.059062664
328357.94,0.049136481
287102.44,0.044420649
271108.53,0.044974635
319725.03,0.065289277
400224.25,0.061593997
528659.4,0.042643352
616064.6,0.110644828
574728.3,0.154502695
524084.44,0.173509798
492539.06,0.180869078
500935.75,0.193440343
493351.1,0.281649722
512708.75,0.2242862
515756.22,0.143719574
476247.03,0.123028925
534369.75,0.119042341
888315.4,0.114031032
1158116.9,0.129166132
1453154.5,0.13547795
1528403.1,0.103739858
1335211.1,0.106009912
1087530.4,0.117376489
785724.75,0.129002888
690086,0.143651868
800664,0.148206952
13457.696,0.464157862
847748.75,0.483470007
616045.6,0.392129978
732847,0.33309783
867587.94,0.139627325
883980.75,0.12427327
838337.75,0.154343738
849191.2,0.102065061
854787.4,0.108830347
900210.94,0.230384231
761701.25,0.236328384
792329.7,0.219871891
846115.5,0.262691131
671315.3,0.294741417
529786.44,0.255911967
693111.3,0.198636669
813239.9,0.128255316
715993.2,0.093820385
551393.06,0.089396595
670621.5,0.108144712
697187.1,0.100193694
554248.2,0.136522809
565202.8,0.165904256
598316.9,0.195040512
474054.03,0.197610766
516572.28,0.1750481
457061.47,0.187331551
387538.5,0.102317193
367960.34,0.054736815
331552.28,0.031742752
367370.25,0.036164739
343344.84,0.054588193
344730.12,0.068324702
385908.53,0.071864983
458913.56,0.10984999
392946.12,0.105740724
342326.16,0.147721545
461160.56,0.174690579
399435.88,0.131337048
801432.56,0.03146984
461529.72,0.048833197
501085.34,0.041580702
378251.75,0.019407865
570702,0.033929157
576068.1,0.061425494
507268.7,0.135506312
570838.8,0.134562894
575680.3,0.156978551
556986.3,0.167763551
544297.56,0.151812776
348814.4,0.172761576
273022.8,0.057933938
280830.22,0.033183033
360983.3,0.017479298
335454.12,0.020335062
190723.6,0.021605463
292105.9,0.024219167
353919.75,0.027290092
140079.27,0.054546102
170939.19,0.037133094
148508.62,0.037374443
118415.47,0.039824115
218048.6,0.074635111
11700.182,0.035558419
340565.16,0.044402426
338323.66,0.068032854
387938.9,0.091328838
453644.66,0.088120709
396221.62,0.147604721
339302.94,0.149676886
452481.97,0.13782192
400773.06,0.031307838
544957.9,0.045722659
245657.02,0.044759764
200840.81,0.056711397
462255.1,0.069657881
499414.94,0.059171502
377179.47,0.036404019
568404.25,0.047870907
574372,0.113684802
501006.47,0.136114937
569699,0.154660972
575984.56,0.150222976
555450.06,0.135803199
543573.4,0.155459061
351347.78,0.093548293
264220.75,0.036246008
283679.3,0.035591286
367540.4,0.047226778
327416.7,0.029883165
185769.12,0.041178063
292710.72,0.041429349
357038.8,0.032078869
135956.1,0.061628372
168663.8,0.043369697
145000.45,0.078912319
118156.8,0.073106541
212670.61,0.010853337
932802.06,0.021971753
266365.56,0.023875152
260105,0.025518953
223546,0.025732195
161225.94,0.012481028
185842.16,0.015930773
216908.75,0.021712151
287310.84,0.032069163
256469.9,0.029783934
215717.53,0.050619405
257783.3,0.043867623
423796.75,0.039835432
408798.06,0.038406127
372349.8,0.039107298
499683.97,0.035584117
457947.84,0.035175889
421435.88,0.033976733
275109.78,0.045525277
240566.4,0.04420321
288646.6,0.039964171
324139.3,0.040896253
319366.72,0.03981011
366775.44,0.041254776
317768.78,0.037009514
2138106,0.02371035
94510.336,0.025060292
799265.56,0.031174042
1418380.4,0.036745266
1054990.1,0.034576453
503307.94,0.039001602
414402.38,0.026882238
278704.88,0.03996515
191688.27,0.038884242
390122.72,0.038592481
200955,0.028994849
213943.17,0.030920936
308184.56,0.023250156
609374.8,0.025727405
616330.5,0.022230494
1134221.6,0.022072243
570185.8,0.023879415
589336.94,0.0354019
657880.3,0.035012338
572539.75,0.032468445
324731.84,0.031979544
537776.06,0.024478413
435502.3,0.025629992
357131.8,0.037512836
456712.44,0.053174833
468465.06,0.049720652
366335.2,0.046241469
391596.8,0.062640779
654518.1,0.060283574
717319.94,0.075385911
754869.2,0.086236769
830643.75,0.082955648
777997.8,0.075500757
3611487.5,0.169387794
411452.3,0.157886853
480747.03,0.248724019
194752.19,0.112643359
161360.34,0.172562257
126458.64,0.26278046
795645.56,0.216935735
1377360,0.087518736
367431.88,0.139327955
131805.23,0.105003904
333121.94,0.102751073
100708.47,0.109836456
79188.914,0.11493332
99151.16,0.085279598
2615333.5,0.01675919
759721.44,0.074263871
398637.3,0.082391159
124094.84,0.059989133
69984.1,0.040100301
74110.48,0.032898132
371285.97,0.027480105
149729.25,0.023155873
153958.98,0.01964674
155854.67,0.026532616
204079.75,0.016973334
257044.45,0.025859083
260419,0.01513522
177771.5,0.028050147
127701.445,0.027047037
100508.33,0.028775041
113932.12,0.028272369
120893.12,0.02361469
116544.4,0.018546818
108966.26,0.026497185
114747.56,0.030724422
274501.84,0.028921214
196243.06,0.031185756
659087.25,0.034175382
796137.06,0.033693839
882022.06,0.03747337
1061527,0.04555265
1400280.1,0.028537801
1074319,0.043798209
915325.7,0.039949054
1368682.6,0.030571265
1893061.9,0.032788034
1120602.4,0.024769694
594048.75,0.036078907
549118.6,0.036845304
379712.16,0.030593162
315240.8,0.027091231
235163.92,0.030813252
627408.56,0.020160341
817493.7,0.029863619
865162.6,0.029258947
1024196.06,0.040981341
1073413,0.056314992
1060297.2,0.064733413
745109.56,0.060081425
992284.6,0.051715838
561828.3,0.044144538
189223.67,0.044966523
525485,0.043412257
846354.94,0.040063792
68426.73,0.047498654
129047.57,0.046178346
91100.36,0.05447042
124496.7,0.052414615
67334.836,0.044485076
113227.31,0.044555265
312544.53,0.025761626
184527.53,0.038339376
209798.66,0.039823139
190075.1,0.054494397
144162.58,0.057505502
73160.89,0.052891842
80520.09,0.046158975
86246.83,0.037908325
70402.234,0.044853702
101775.695,0.028638474
166325.69,0.029282726
747692,0.147609398
430611.7,0.14948965
434650.75,0.090586829
201173.25,0.072928842
168743.28,0.04873993
168632.48,0.057039398
206446.44,0.082098618
158986.53,0.126305523
194625.12,0.263607267
226416.73,0.260401837
222491.56,0.257780441
209413.73,0.243006997
222640.12,0.200089162
189268.86,0.181892788
136990.64,0.102397926
135805.95,0.074072772
157579.36,0.056428333
158144.61,0.044124251
146092.23,0.057516089
154201.77,0.093767162
127243.65,0.110444005
155612.86,0.19352535
138779.03,0.212959684
133452.88,0.200281693
162472.73,0.163467883
141369.14,0.144288628
126544.65,0.111266497
124527.445,0.070050105
121985.03,0.053682613
122405.96,0.044512978
109643.375,0.079393047
101543.83,0.144171348
108244.94,0.191558838
130635.875,0.136591303
123049.93,0.161442567
105594.195,0.154498852
104283.95,0.136764566
113255.83,0.11135337
93257.2,0.055621144
92086.27,0.032826624
123291.234,0.044628263
112086.73,0.05049269
121004.55,0.07601108
125072.05,0.1255776
119940.36,0.13974507
132680.61,0.098500762
142358.22,0.082832743
134070.95,0.047378032
137381.73,0.039359316
130060.86,0.031351651
117158.6,0.031040673
146554.6,0.029856866
143317.39,0.036275719
149933.11,0.081998793
177941.81,0.079367887
214896.25,0.111577015
188291.66,0.165732539
222690.33,0.16301624
232813.23,0.129595763
462064.12,0.046745623
129621.1,0.056385109
146073.61,0.047063109
162964.22,0.048026301
141406.48,0.068447504
139991.97,0.075599397
121570.336,0.099309348
144736.56,0.191713876
126759.625,0.211214111
156988.9,0.199349631
155354.52,0.172811811
150553.69,0.155346728
142835.97,0.1203574
111934.19,0.062541105
115647.26,0.053568527
122016.375,0.018060929
100210.5,0.049216244
100690.07,0.127886325
116236.85,0.026956696
121360.94,0.162140569
125223.805,0.19613241
113669.98,0.169204488
96364.484,0.135084742
100930.484,0.090431332
94155.945,0.056108543
96642.26,0.035328684
108947.81,0.030601276
128773.44,0.049080248
115424.016,0.06742291
108992.83,0.115300934
130607.625,0.136872871
120037.625,0.14426495
143741.61,0.109533797
144656.81,0.045455013
131147.58,0.021902549
128751.61,0.019399959
120097.85,0.014276319
138871.42,0.022815269
138090.02,0.047442714
156716.05,0.064827692
163350.73,0.134605095
178442.75,0.154317011
210241.48,0.135968244
216537.69,0.159790308
198008.3,0.155529945
176444.23,0.144397652
177659.75,0.096498698
153222.64,0.065365356
170870.77,0.043425554
185022.7,0.026052862
198874.3,0.040999877
170743.47,0.049051049
132406.97,0.061660405
147229.05,0.113389066
131472.55,0.113661686
137146.88,0.108814044
106059.5,0.095131214
113381.51,0.082547855
82998.21,0.046233584
108790.52,0.024471948
121950.766,0.0236749
111207.164,0.029608552
122072.1,0.063128064
126314.5,0.093707136
109165.65,0.110362495
145793,0.1189784
131486.53,0.110346979
118956.13,0.104292102
131112.22,0.102574022
109567.15,0.102935236
120573.59,0.154560906
121600.46,0.149584665
146098.02,0.108869598
139529.42,0.048154608
541539,0.050103326
150951.02,0.067961748
162447.9,0.119721992
175542.66,0.151911241
221229.47,0.163617779
216541.8,0.153144653
190915.6,0.151076053
183268.52,0.12600145
176110.08,0.097947448
155532.33,0.076475029
169402.67,0.043461743
183876,0.02911235
211660.08,0.036847503
166907.67,0.042059838
131252.16,0.04395965
138885.16,0.071126928
130959.89,0.07466797
126279.234,0.107684153
98739.18,0.090278743
112640.695,0.073262179
86903.94,0.056387396
113271.21,0.025576471
120970.29,0.020050701
118095.836,0.02556415
117167.6,0.060930577
120006.016,0.11353663
110445.03,0.114427211
134397.5,0.120009773
130274.164,0.112178438
114875.1,0.105422923
125794.89,0.111905882
104078.57,0.102209427
67564.53,0.082016209
63507.406,0.028999272
73972.01,0.011689839
64554.324,0.007867868
55417.7,0.03298014
45206.113,0.104662099
53195.24,0.111551448
45113.4,0.103781831
72500.74,0.086803587
66255.555,0.092877
71663.05,0.086048461
61488.035,0.077978622
36719.3,0.065120388
47456.363,0.040039295
64487.715,0.027222279
60718.387,0.022133894
59829.812,0.016214797
41306.83,0.076845654
42066.742,0.084992104
63263.344,0.079341746
59462.477,0.076369443
66525.08,0.044757587
74007.664,0.102884183
76879.93,0.156206518
70206.34,0.123614394
90578.055,0.105882738
86327.1,0.0936145
78346.58,0.081274683
99361.01,0.055102291
120414.9,0.044941535
124376.73,0.028503394
110292.91,0.027049065
80266.39,0.019927605
78003.21,0.028707037
66140.37,0.038716633
1353763.6,0.043721521
271927.2,0.118985742
204231.16,0.114813217
209485.97,0.025715318
175652.27,0.041843795
168620.19,0.045950451
249793.28,0.026404254
277881.9,0.064730842
326236.3,0.101831969
306322.06,0.171420995
264625.47,0.164462654
206734,0.149708125
243258.84,0.065622873
237745.34,0.092025646
233822.6,0.072178398
233394.73,0.085630517
232140.62,0.1125594
221937.02,0.050181773
218774.39,0.049239123
182547.94,0.114201861
136552.12,0.097252007
116687.84,0.105790507
113533.625,0.095924547
147299.75,0.083195754
202818.1,0.072193488
219484.78,0.028506283
218740.38,0.03861339
215255.38,0.053550931
218240.67,0.05784072
224229.77,0.036424974
237421.67,0.056701851
223511.67,0.049470023
193176.6,0.017044669
140454.66,0.047513119
129358.65,0.017954015
134965.38,0.058831591
137925.98,0.035767741
167870.64,0.057597329
168728.39,0.030222844
178345.39,0.027971582
193606.62,0.027520844
186818.83,0.021990106
187899.11,0.032926051
197540.02,0.037272503
208825.8,0.170646042
211598.81,0.091819017
203148.19,0.061834711
181714.25,0.08581743
199597.95,0.064270992
203274.11,0.071606322
199989.72,0.06156731
192348.8,0.200679501
158044.66,0.154255234
121640.52,0.106193242
211204.81,0.170122573
365601.03,0.048531161
281556.25,0.065856144
195218.19,0.10969781
205488.64,0.113758076
180553.17,0.03803883
157063.22,0.013833888
263530.72,0.020379651
285266.97,0.075208103
321863,0.058759216
312026.97,0.202010538
271671.34,0.111063504
188999.81,0.153749894
247396.11,0.115995231
231491.55,0.078303157
235323.39,0.091062289
233017.27,0.13071658
235588.03,0.087637303
218947.64,0.069989628
214717.53,0.051489404
176511.72,0.041750957
138284.6,0.059454266
118758.95,0.03835015
113420.3,0.041986065
144942.97,0.059238473
199636.88,0.052579828
220841.61,0.033821679
227348.08,0.041733608
216380.28,0.061730875
215148.62,0.02212493
229658.95,0.064972569
243870.31,0.057079167
232070.11,0.048886859
193026.38,0.052031354
139152.11,0.035378191
130281.43,0.04535675
130688.234,0.04196991
135761.81,0.037158088
166361.94,0.033776455
171779.03,0.04107677
178357.38,0.028405931
188187.62,0.027199545
184816.48,0.020819668
187986.77,0.049193
201200.7,0.110522399
223792.31,0.088862991
213420.38,0.082247436
204633.28,0.069490515
176240.4,0.066941614
196779.8,0.065886579
202640.48,0.078800676
192986.83,0.071041912
191727.84,0.057489592
158804.94,0.068177905
127189.05,0.016301743
113639.664,0.119151464
122177.36,0.152939012
108803.125,0.10518243
118145.664,0.095067733
139632.03,0.074747928
181545.89,0.088635788
186214.77,0.04627749
155203.08,0.052837987
108401.195,0.027476472
110212.34,0.018181159
198081.58,0.030041714
202083.73,0.032558501
126107.39,0.093383278
113472.74,0.106800436
99042.32,0.12719465
104934.914,0.143413482
112715.52,0.090589676
99064.34,0.077521471
88710.89,0.074177682
89450.016,0.108050573
83853.83,0.079244018
87917.98,0.097584834
209469.55,0.023788174
209820.08,0.009082183
214960.02,0.259600571
204975.08,0.130704165
181815.66,0.12395399
198724.95,0.181416863
199852.7,0.174305272
194940.02,0.164274594
197563.47,0.205476792
149996.36,0.029655114
121965.945,0.121596458
119529.266,0.164795454
116903.734,0.177854461
110619.23,0.143975755
123155.27,0.064459372
131147.28,0.018490589
182206.64,0.03841631
192925.83,0.052680922
151196.75,0.057120285
107870.65,0.031339591
125045.42,0.061800753
180158.94,0.024819121
203249.97,0.031344523
140508.6,0.041760326
123326.63,0.058199342
99753.86,0.077505966
109900.97,0.099556625
108798.875,0.102083101
98520.83,0.061683221
91509.09,0.077775056
88554.33,0.163514384
90522.82,0.115992105
89136,0.198517898
79696.59,0.14048601
82156.55,0.210444982
91304.16,0.249699847
120489.99,0.228157467
113536.01,0.264620307
98834.11,0.315470908
55971.98,0.326184085
137763.47,0.281309281
82288.734,0.155574555
69547.49,0.220187914
75048.56,0.225403848
83486.45,0.169951521
96153.625,0.009550336
161146.84,0.01002953
103021.984,0.003029688
81872,0.010707281
78553.44,0.012889882
78960.62,0.011532728
106859.87,0.002213955
119168,0.00423117
127880,0.005852953
135937.84,0.009995126
113039.02,0.014968811
98528.61,0.011564561
103436.82,0.0116239
81289.94,0.018874478
63500.76,0.009262234
61471.117,0.00543962
62243.184,0.009696901
66122.82,0.012857568
79514.086,0.023356652
89752.96,0.028584682
104142.03,0.028977595
100202.5,0.033223871
96054.08,0.041049408
90674.7,0.045642049
99927.85,0.050395156
85150.945,0.04997689
82979.85,0.050837167
73640.93,0.049730549
56626.668,0.048602111
69796.35,0.048968702
68545.35,0.00145511
8023.1353,0.045094485
59474.055,0.00414775
9969.319,0.004826876
61396.676,0.026159384
729.8013,0.010417308
19315.56,0.015701237
11836.854,0.013964968
15634.888,0.018046686
20798.426,0.009916604
75320.04,0.009424377
17713.584,0.016135142
14615.912,0.015519953
16335.736,0.011215882
3390.2646,0.016885273
60210.19,0.002595342
16720.238,0.027381257
35229.637,0.014429875
48814.258,0.007225633
96181.29,0.024288043
75135.414,0.052618068
10480.218,0.052449206
34039.773,0.032142249
33828.93,0.025413892
24905.613,0.038110011
32752.627,0.070255761
19992.898,0.064292693
3127.6316,0.062330834
30894.576,0.066327231
29153.543,0.058455572
33694.664,0.074536747
91558.66,0.019751274
3254.3877,0.024047101
42205.535,0.032794127
41820.28,0.055814212
48191.74,0.071728731
52534.207,0.094669773
40838.96,0.073547417
3378.5063,0.078260218
47423.65,0.079002626
53314.04,0.089815979
75304.52,0.063194132
75704.93,0.043551337
83561.24,0.050926004
5858.408,0.056875163
85202.1,0.098028417
65040.734,0.10900828
67167.43,0.113453064
75715.24,0.112319807
53169.58,0.106557524
4041.7256,0.104403265
81435.52,0.070235245
82339.766,0.056608468
71380.95,0.056337289
51517.906,0.092045982
64465.8,0.127102852
7208.2334,0.130109468
78386.04,0.121041245
95291.8,0.139508305
61605.223,0.141904601
69714.29,0.140514835
46038.77,0.128670226
2726.8687,0.125722873
50107.727,0.123253715
77317.46,0.135476222
60377.14,0.063775284
78948.31,0.026940009
121006.12,0.119180446
2543.0156,0.128617
66056.016,0.12356163
42242.668,0.129506581
64125.734,0.114008911
77628.44,0.099651379
41348.754,0.098460353
2817.6006,0.094961593
56378.496,0.08118139
50488.406,0.077069026
52411.28,0.040668203
103937.74,0.014834727
107274.04,0.091342414
3468.2744,0.100539631
130528.27,0.099388715
154546.34,0.099684106
87071.805,0.107086834
79054.35,0.111441749
583537.5,0.007449881
206721.17,0.015520876
190422.5,0.003108913
1183372.8,0.012350919
362564.03,0.047679992
137138.84,0.065582677
828774.8,0.049258457
127947.09,0.088127091
126708.36,0.033789538
118483.71,0.03825503
106311.03,0.039762871
1582319.4,0.039462346
142895.16,0.028020271
130827.125,0.039650304
127008.54,0.048285076
6024.9604,0.048797509
128158.62,0.026785382
140368.56,0.041585564
616603.25,0.028283118
40224.477,0.025778817
48641.46,0.023207684
52549.41,0.015327954
16838.92,0.017600534
1068610.2,0.027737876
413.99353,0.035301289
23694.055,0.0447232
17619.578,0.04851412
148123.33,0.05242066
8767.965,0.055489236
82051.79,0.058265354
662.97595,0.058835021
8309.806,0.057810169
8573.204,0.059137049
7463.3394,0.059588656
124520.69,0.060089125
92883.97,0.060119719
466.46463,0.05984131
42613.31,0.059454531
23472.875,0.063298017
12192.816,0.061872387
14078.947,0.062061214
12158.794,0.061670716
9400.286,0.062354897
10671.986,0.062282767
10612.679,0.062510106
11601.512,0.062212955
12471.097,0.061625645
15743.8125,0.064194576
3212.909,0.064716671
17509.531,0.067349902
19094.707,0.070453069
23319.434,0.067798317
28401.889,0.062112603
23741.973,0.062698363
27.210651,0.059634494
12003.055,0.0619325
11544.352,0.062794293
9658.321,0.065952758
8401.788,0.064068166
15536.549,0.06919663
2.727161,0.065547893
11625.405,0.065754042
9486.116,0.063522083
24656.713,0.019839688
16824.943,0.031264754
7904.816,0.028458216
395.00418,0.02325583
12107.324,0.032475514
10364.993,0.035444063
11983.4375,0.035711433
17796.52,0.039145588
12322.099,0.039602191
187.36263,0.03813348
19197.926,0.038131507
17582.326,0.033353787
21018.137,0.034166311
17972.572,0.03657049
17873.63,0.038344435
209.3685,0.023652834
14630.487,0.034400005
15543.075,0.027834341
23570.36,0.024386611
10587.411,0.020878845
3394594.8,0.03223051
126880.69,0.054897033
46504.05,0.061317548
57717.69,0.050384259
3375.4175,0.039333293
35151.14,0.018632753
46859.555,0.036197488
504824.62,0.043350682
282970.2,0.068904842
256268.16,0.101157654
453868.72,0.060652799
135638.5,0.093562241
1148.6335,0.091525902
422717.2,0.086907589
448339.47,0.066369002
157268.84,0.065341048
543027.25,0.083300746
612532.6,0.041420343
565501.5,0.028497545
713706.1,0.040642533
368673.3,0.038727545
2045.3226,0.039835476
696134.75,0.036348361
384257.62,0.00528485
297363.94,0.035707154
59264.902,0.023769526
4076.1267,0.030431424
130691.586,0.084040612
66972.61,0.12582429
141401.5,0.026703938
214511.05,0.062720204
145331.34,0.054041331
3427.856,0.019079649
90325.63,0.070963509
152527.11,0.077144093
167545.28,0.083017439
282005.8,0.034875069
84429.19,0.036799059
7456.3286,0.038403961
251334.38,0.030452113
224784.14,0.048787634
