File_name,Magnitude,Angle,Shape
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[5.6764133e-12 2.8720713e-11 8.3807843e-11 ... 2.7382199e-03 2.2560020e-03
 1.6465125e-03]","[1.0806071e-04 4.4427480e-04 1.0613065e-03 ... 3.2264540e+00 3.2090962e+00
 3.2015655e+00]","(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[4.2985624e-12 2.9453065e-11 1.1591799e-10 ... 3.9959219e-03 3.3531459e-03
 2.3757706e-03]","[1.0805946e-04 4.4427483e-04 1.0613071e-03 ... 3.2312469e+00 3.2105765e+00
 3.2024655e+00]","(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[5.6764133e-12 2.8720684e-11 8.3807732e-11 ... 2.7381931e-03 2.2559552e-03
 1.6464685e-03]","[1.0806060e-04 4.4427463e-04 1.0613063e-03 ... 3.2264647e+00 3.2091050e+00
 3.2015729e+00]","(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[4.2985615e-12 2.1749267e-11 6.3464990e-11 ... 3.8667717e-03 3.2414780e-03
 2.3238945e-03]","[1.0805941e-04 4.4427373e-04 1.0613056e-03 ... 3.2281528e+00 3.2098372e+00
 3.2024410e+00]","(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[4.2985615e-12 2.9453048e-11 8.9691470e-11 ... 2.7377431e-03 2.2553203e-03
 1.6463422e-03]","[1.0805941e-04 4.4427486e-04 1.0613066e-03 ... 3.2264984e+00 3.2091050e+00
 3.2015762e+00]","(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[1.5837430e-12 8.0319796e-12 2.3510784e-11 ... 2.7376413e-03 2.2557795e-03
 1.6463660e-03]","[1.0805098e-04 4.4427885e-04 1.0613489e-03 ... 3.2264590e+00 3.2090979e+00
 3.2015641e+00]","(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[4.2985615e-12 2.9453048e-11 8.9691470e-11 ... 2.7379852e-03 2.2556379e-03
 1.6461591e-03]","[1.0805941e-04 4.4427486e-04 1.0613066e-03 ... 3.2264521e+00 3.2090743e+00
 3.2015486e+00]","(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[5.6764133e-12 3.6424468e-11 1.3626067e-10 ... 3.9958037e-03 3.3530595e-03
 2.3759319e-03]","[1.0806060e-04 4.4427536e-04 1.0613073e-03 ... 3.2312348e+00 3.2105687e+00
 3.2024584e+00]","(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[4.2985615e-12 2.9453048e-11 8.9691470e-11 ... 2.7380954e-03 2.2558027e-03
 1.6462983e-03]","[1.0805941e-04 4.4427486e-04 1.0613066e-03 ... 3.2264547e+00 3.2090976e+00
 3.2015665e+00]","(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[5.8271741e-08 1.2909693e-06 7.9285619e-06 ... 4.0016705e-03 3.3583108e-03
 2.3775687e-03]",[4.4053464 4.0673866 3.8213902 ... 3.2311988 3.2105446 3.202469 ],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[4.4738425e-07 8.2068136e-06 3.8617090e-05 ... 2.7377033e-03 2.2557459e-03
 1.6462787e-03]",[1.5712141 1.5582223 1.5480411 ... 3.226461  3.2091002 3.2015667],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[1.4925833e-10 1.8781792e-09 6.2559122e-09 ... 2.7382672e-03 2.2559096e-03
 1.6464065e-03]",[1.4880282 1.5095572 1.4958025 ... 3.2264771 3.2090902 3.2015595],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[1.9486522e-14 3.0141812e-13 1.2674785e-12 ... 3.9973059e-03 3.3543482e-03
 2.3763725e-03]",[5.1929874 5.320409  5.4267964 ... 3.2312174 3.210552  3.2024736],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[1.5380456e-08 1.9343883e-08 2.3220213e-08 ... 4.1398038e-03 4.4353572e-03
 4.5979153e-03]","[3.3172034e-04 3.1612564e-03 1.1500357e-02 ... 3.2983127e+00 3.2580750e+00
 3.2351050e+00]","(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[1.2205991e-12 8.1382201e-12 2.6924368e-12 ... 1.8703742e-01 1.6128533e-01
 1.2675141e-01]",[3.139157   3.1201348  0.43844324 ... 3.2198963  3.2091665  3.2049878 ],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[3.4918063e-05 5.0075745e-05 4.8627524e-05 ... 8.2817674e-02 5.4627407e-02
 3.3905406e-02]",[3.455592  3.4696832 3.7549508 ... 3.117505  3.133851  3.1409106],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[2.7912327e-05 3.0055540e-05 2.1981128e-04 ... 5.0740833e-03 4.2994618e-03
 2.8605568e-03]",[2.0981429 1.8806666 0.2308308 ... 3.2291403 3.209546  3.2087216],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[7.4641925e-11 8.7829570e-11 2.0970285e-05 ... 6.8468587e-03 5.6456053e-03
 3.6119085e-03]",[6.1157203 6.1973996 3.0762656 ... 3.2270274 3.2079003 3.2069495],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[2.0604104e-05 2.5899253e-05 3.2034477e-05 ... 4.4727316e-03 3.7984124e-03
 2.5387644e-03]",[5.9882317 6.081533  6.0755343 ... 3.230023  3.2102442 3.2095642],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[2.0608624e-05 2.5864039e-05 3.2035823e-05 ... 4.4726920e-03 3.7986762e-03
 2.5389874e-03]",[5.9746814 6.0709453 6.063505  ... 3.2299914 3.2102363 3.2095542],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[2.0608624e-05 2.5864039e-05 3.2035823e-05 ... 4.4721598e-03 3.7987446e-03
 2.5390058e-03]",[5.9746814 6.0709453 6.063505  ... 3.229992  3.2102318 3.20955  ],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[1.1305139e-04 1.3506481e-04 6.7091714e-05 ... 1.4495222e-02 3.2796741e-02
 2.6578467e-02]",[6.1262703 6.071981  4.802115  ... 2.5757105 3.0555716 3.0933475],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[2.3752964e-09 4.4671122e-08 2.3769030e-07 ... 2.3681482e-03 2.8495940e-03
 2.2896871e-03]",[2.048345  1.8182329 1.5828499 ... 3.2463233 3.2129693 3.207172 ],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[2.8395235e-09 5.0903587e-08 2.6291517e-07 ... 2.8439698e-01 2.3707162e-01
 1.9130704e-01]",[2.026482  1.8251607 1.6109846 ... 3.2109685 3.2076864 3.2084703],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[6.5965716e-10 9.1869268e-09 4.0928008e-08 ... 8.6030677e-02 4.7189008e-02
 3.0960904e-02]","[1.9151447e+00 1.8747669e+00 1.8692915e+00 ... 1.8247786e-03 2.6456085e-03
 5.2619958e-03]","(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[2.7119904e-09 4.0981078e-08 2.1139383e-07 ... 5.3022251e-02 3.9873622e-02
 2.3088550e-02]",[2.0317373 1.8846185 1.8719679 ... 6.122457  6.1704087 6.21659  ],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[2.1415949e-09 5.3344234e-08 6.0521080e-07 ... 8.9757904e-02 6.5913513e-02
 3.2689665e-02]",[1.7839943 1.5731502 1.5265206 ... 3.3169687 3.2769353 3.2328167],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[7.7834933e-08 5.1835281e-07 2.3153343e-06 ... 1.0032335e-01 6.9263563e-02
 3.4796268e-02]",[0.16398768 0.59589624 1.2761679  ... 3.1394944  3.1401448  3.143046  ],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[9.8897799e-06 1.4701372e-05 2.4129860e-05 ... 5.8577307e-02 5.4618705e-02
 3.5717722e-02]",[0.36991817 0.418111   0.6418575  ... 6.187742   6.24638    6.26384   ],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[1.0272636e-05 1.8429693e-05 3.1243675e-05 ... 1.4864976e-03 1.7142977e-03
 1.4521622e-03]",[1.4055983 1.3777664 1.4401717 ... 3.1652377 3.1835334 3.1942058],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[4.3433431e-07 5.4645085e-07 6.2214144e-07 ... 1.2637848e-03 1.4949305e-03
 1.2348949e-03]",[6.278882  6.1088676 5.993384  ... 3.232346  3.2080703 3.201866 ],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[4.7292846e-07 6.1384787e-07 7.1833080e-07 ... 2.3276729e-03 2.4920087e-03
 1.9697149e-03]",[6.1671214 6.00379   5.8671994 ... 3.2304    3.2098072 3.2037554],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[4.7292846e-07 6.1384787e-07 7.1833080e-07 ... 2.2291758e-03 2.4907303e-03
 1.9689745e-03]",[6.1671214 6.00379   5.8671994 ... 3.2329528 3.209828  3.2037742],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[4.3372356e-06 9.4537472e-06 1.8380673e-05 ... 1.5807326e-01 1.4020647e-01
 1.1326941e-01]",[2.2401483 1.711603  1.3714681 ... 3.1724293 3.177782  3.1827226],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[2.9146387e-17 2.8475223e-17 3.0140135e-17 ... 3.6698543e-03 2.5080657e-03
 1.5864193e-03]",[6.2831855 6.2831855 6.2831855 ... 3.2159715 3.2070951 3.1962993],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[1.10166799e-16 1.08982204e-16 1.49164256e-17 ... 5.35980379e-03
 4.04043123e-03 2.91194976e-03]","[9.3256783e-13 1.0347259e-12 3.1415927e+00 ... 3.2440188e+00 3.2352564e+00
 3.2195702e+00]","(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[2.8140997e-16 1.6577335e-16 1.7799176e-16 ... 4.1845595e-03 2.9137309e-03
 1.8846854e-03]","[4.6120209e-13 3.7322174e-13 1.1748301e-11 ... 3.2204747e+00 3.2090166e+00
 3.1963277e+00]","(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,[0.         0.         0.         ... 0.00306439 0.00204356 0.00125898],[1.5707964 1.5707964 1.5707964 ... 3.215418  3.2072134 3.1970456],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[5.0449653e-17 5.0129948e-17 5.3983210e-17 ... 3.0624005e-03 2.0457334e-03
 1.2594060e-03]",[3.1415927 3.1415927 3.1415927 ... 3.2156599 3.2073147 3.197113 ],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[7.6591591e-15 8.8510056e-15 1.1392593e-14 ... 9.1706164e-02 5.1198095e-02
 2.1951750e-02]",[6.2831855 6.2831855 6.2831855 ... 6.260481  6.2593365 6.2547297],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[2.5117098e-17 3.6970861e-17 1.1422689e-16 ... 2.4847589e-03 2.4028143e-03
 1.7589347e-03]",[3.1415927 3.1415927 6.2831855 ... 3.238484  3.216509  3.2008295],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,[0.         0.         0.         ... 0.06071807 0.03897461 0.02540593],[4.712389   4.712389   4.712389   ... 0.00794728 0.00709484 0.00924861],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[3.7433921e-23 3.7433921e-23 6.4837456e-23 ... 3.0591490e-03 2.6414604e-03
 2.2773531e-03]",[4.712389  4.712389  4.712389  ... 3.2612507 3.237309  3.222413 ],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[6.5482619e-22 8.7229871e-22 1.0758590e-21 ... 3.7972637e-02 2.0910311e-02
 1.6699206e-02]",[1.5707964 1.5707964 1.5707964 ... 3.1839929 3.1878483 3.1931295],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[2.8789438e-07 3.6850818e-07 4.8033650e-07 ... 2.4784030e-04 2.4721006e-04
 2.2137296e-04]",[0.7046199  0.90163124 0.8094443  ... 0.21246438 0.22113587 0.2432161 ],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[5.5383146e-07 6.5048664e-07 8.9681384e-07 ... 2.3049662e-01 1.8551674e-01
 1.2606081e-01]",[4.5990725 4.602846  4.731339  ... 3.2193542 3.21568   3.2174044],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[2.4120287e-18 1.8114407e-16 4.4698894e-15 ... 5.2962646e-02 3.4488838e-02
 2.1063009e-02]",[6.278646  6.119262  6.004376  ... 6.2785835 6.275868  6.273346 ],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,"[2.9783995e-20 4.7256169e-20 6.8743226e-20 ... 5.6690756e-02 5.3577878e-02
 4.5774590e-02]",[1.5707964 1.5707964 1.5707964 ... 3.2317815 3.2218144 3.2188957],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,[0.         0.         0.         ... 0.00332147 0.00264935 0.00184232],[0.        0.        3.1415927 ... 3.1822977 3.181483  3.1808817],"(170500,)"
Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,[0.         0.         0.         ... 0.0047738  0.01458767 0.01127768],[1.5707964 1.5707964 1.5707964 ... 4.5174994 6.089896  6.1296697],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,"[1.0000476e-07 2.3511266e-06 1.7062272e-05 ... 4.9681380e-02 7.9882175e-02
 7.4795529e-02]",[5.2721443  5.3997283  5.542222   ... 0.26333538 0.20569207 0.18155012],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,"[2.3813796e-07 2.3525604e-06 1.2587002e-05 ... 4.8699686e-01 3.5115492e-01
 2.5166139e-01]",[2.4977336 2.782426  3.222796  ... 3.4487402 3.4444776 3.4507895],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,"[3.9042934e-05 1.9169056e-04 4.6810944e-04 ... 1.3393656e+00 1.0598714e+00
 7.5208360e-01]",[3.9470565 3.9081333 3.8092487 ... 3.6184297 3.6134453 3.6065888],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,"[2.0444890e-05 4.2996384e-05 1.3309582e-04 ... 9.0961151e+00 7.4824858e+00
 5.7428393e+00]",[4.830238  5.9913535 5.891367  ... 6.1469326 6.141763  6.1270247],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,"[3.2137748e-04 5.3602707e-04 7.5397122e-04 ... 2.2056735e+00 2.1313517e+00
 1.9188777e+00]",[3.846775  3.9312797 3.9727635 ... 3.4339666 3.429029  3.4301245],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,"[7.71244377e-05 1.56058537e-04 3.51072842e-04 ... 2.17088148e-01
 1.12326115e-01 8.62060413e-02]",[4.7397685 4.725298  4.5985727 ... 3.6777935 3.837046  5.8933744],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,"[1.2109496e-04 2.1087573e-04 3.1090551e-04 ... 1.1270751e+00 1.0230608e+00
 7.7147889e-01]",[4.3806987 4.388063  4.361454  ... 3.9747887 3.988288  4.095356 ],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,"[5.8962638e-04 2.7564031e-03 1.1400194e-02 ... 1.3846083e+00 1.2686009e+00
 1.1822468e+00]",[4.1764574 4.1913686 4.1914587 ... 3.8118808 3.7905867 3.7918978],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,[0.04113929 0.1738601  0.6013645  ... 2.1257353  1.9896339  1.722617  ],[3.7515202 3.725389  3.7044384 ... 3.440453  3.4309804 3.4174645],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,[1.097899   1.903913   2.5237138  ... 1.9985468  1.4120837  0.67797226],[3.1335075 3.1285083 3.1291668 ... 2.9132233 2.9002829 2.8234806],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,[2.5359528  2.9659107  3.1457927  ... 0.41856968 0.18713664 0.1266134 ],[2.3458512 2.3808212 2.3964586 ... 2.5004375 2.4341261 2.3034773],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,[1.1988608  1.4326462  1.6240836  ... 0.2722928  0.17777    0.08669353],[2.0258374 2.0276985 2.031563  ... 2.3107843 2.261953  2.1569948],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,[0.1858769  0.3408117  0.43498242 ... 0.0451894  0.028432   0.01768539],[2.30501   2.3457112 2.3464794 ... 2.1142056 2.082563  2.092318 ],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,[0.00030298 0.00039422 0.00051375 ... 0.00698018 0.01457107 0.01073566],[2.4383183  2.4348419  2.4336874  ... 1.6402178  0.27436614 0.71261394],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,"[2.3541183e-05 3.4925510e-05 5.3485579e-05 ... 1.2155567e-01 8.8181987e-02
 4.4591021e-02]",[3.1010385 2.817104  2.6495621 ... 2.409289  2.3513455 1.8608029],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,"[1.0607486e-05 2.1834776e-05 4.1217474e-05 ... 3.3423775e-01 2.9631150e-01
 2.5384009e-01]",[2.806175   2.8481307  3.115293   ... 0.19900672 0.20399866 0.2193062 ],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,"[7.0528645e-06 1.4816455e-05 8.7678622e-05 ... 7.5355150e-02 7.0263505e-02
 5.7027519e-02]",[2.96258   3.0538447 3.3791668 ... 2.9870298 2.9406161 2.8844485],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,"[4.4495217e-05 2.1591361e-04 4.7346475e-04 ... 4.7686696e-01 3.9911285e-01
 3.3327299e-01]",[3.1459277 2.874383  2.8411727 ... 3.4893463 3.5299697 3.5572288],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,"[1.4373363e-05 1.0699176e-05 6.1145700e-05 ... 4.4327536e-01 3.9995947e-01
 3.1241477e-01]",[2.049294  5.549112  5.3480034 ... 4.036833  3.9996655 3.971959 ],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,"[2.5026128e-04 3.3851073e-04 4.0139275e-04 ... 4.1255212e-01 2.5123036e-01
 1.5527180e-01]",[5.638034  5.7074995 5.651635  ... 4.790607  4.735826  4.5995855],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,[0.00141557 0.00190865 0.00248524 ... 0.59256166 0.43507263 0.2980005 ],[4.6472454 4.6301513 4.6175838 ... 5.5379763 5.57507   5.631817 ],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,[0.00038661 0.00054602 0.00076791 ... 0.26434577 0.08819694 0.05645588],[3.547735  3.3708682 3.3330123 ... 3.0241683 2.5151258 0.8677572],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,"[2.3945062e-04 4.3739480e-04 7.8562787e-04 ... 1.3185914e+00 9.8649019e-01
 6.9405508e-01]",[4.7268777 4.49408   4.720539  ... 4.450895  4.3772626 4.3576975],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,"[2.3380130e-04 5.3855230e-04 1.3846789e-03 ... 2.5804601e+00 2.0915127e+00
 1.6020519e+00]",[4.855475  5.3928723 5.36      ... 4.0907183 4.109935  4.1163197],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,"[1.4847564e-11 8.8324930e-09 5.8322269e-07 ... 5.0377893e-01 3.7542298e-01
 2.7498403e-01]",[1.5109127 1.4943163 1.4722224 ... 5.045267  5.055847  5.0706096],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,"[6.3711819e-14 1.5157026e-12 1.2110581e-11 ... 6.1356080e-01 5.4037678e-01
 4.2498007e-01]",[1.3718635 1.3061734 1.2330056 ... 6.1585937 6.149318  6.1559076],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,"[5.0990683e-12 1.2527937e-10 1.0673670e-09 ... 7.8907333e-02 7.7448003e-02
 7.3200457e-02]",[1.3726597 1.2998011 1.1784152 ... 5.790836  5.858547  5.878679 ],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,"[1.9112703e-16 6.1701734e-15 7.6284617e-13 ... 1.8142888e-01 1.7193492e-01
 1.5327476e-01]",[1.4941046 1.6314435 1.6905316 ... 1.0956904 1.0823383 1.0616344],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,"[6.3809891e-09 1.3482911e-07 3.6927290e-06 ... 1.0697354e-01 1.0269249e-01
 9.3090668e-02]",[3.972355  4.250804  4.5327735 ... 1.1963673 1.2314906 1.3071833],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,"[2.4534756e-06 2.4465857e-05 1.3506769e-04 ... 1.0199409e+00 8.8313198e-01
 7.0367855e-01]",[4.0200915 4.556591  4.70588   ... 1.21144   1.2115484 1.1750393],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,"[1.2655175e-04 3.1700335e-04 6.0566550e-04 ... 1.2469951e+00 1.1714152e+00
 1.0831559e+00]",[2.5953574 2.7023175 2.7292206 ... 1.588459  1.548033  1.5484174],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,[0.00033627 0.00076901 0.00135311 ... 0.00044467 0.00042856 0.00035339],[6.202923  6.2232533 6.233456  ... 3.4823973 3.5159216 3.6262424],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,"[1.05764175e-05 1.51384120e-05 1.91170839e-05 ... 4.46083635e-01
 3.77967656e-01 2.52264500e-01]",[2.2314262 2.156853  2.1499398 ... 2.8886304 2.8832793 2.837972 ],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,"[5.6313629e-06 2.7331904e-05 5.9659782e-05 ... 1.1101462e+00 7.9579777e-01
 6.4329189e-01]",[1.2764796 6.2579722 6.080378  ... 2.8476973 2.825447  2.813111 ],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_4.avi,"[3.9196995e-05 8.3768484e-04 5.4963278e-03 ... 6.9939487e-02 5.4106191e-02
 3.3368241e-02]",[5.043989  4.885746  4.880148  ... 1.1330796 1.1104295 1.254416 ],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_4.avi,"[3.1862513e-04 6.7865965e-04 1.1443361e-03 ... 9.8103952e-01 8.6395395e-01
 6.4192492e-01]",[1.0239894  1.1014067  0.98572457 ... 1.4494394  1.475442   1.5332109 ],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_4.avi,"[2.5742733e-05 5.5231743e-05 8.9797410e-05 ... 2.8821113e-02 3.5927396e-02
 3.8999222e-02]",[0.09076793 0.00847562 0.03454627 ... 4.085017   4.102269   4.1352806 ],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_4.avi,"[1.9088207e-04 7.0755213e-04 1.7186840e-03 ... 6.4172655e-01 5.6411546e-01
 4.1575810e-01]",[3.3506682 3.266222  3.1000526 ... 2.6890752 2.6977074 2.6985366],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_4.avi,"[1.2757560e-07 2.0295300e-07 2.9929635e-07 ... 1.5975280e+00 1.1971544e+00
 7.6721513e-01]",[1.3637899 1.2489375 1.1285578 ... 3.0151398 3.0032883 2.9985156],"(170500,)"
Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_4.avi,"[2.7045776e-04 8.1663940e-04 1.9789457e-03 ... 1.1574116e+00 4.7455508e-01
 6.8109363e-02]",[5.533692  5.605172  5.6288185 ... 2.9706895 2.9644535 2.9289274],"(170500,)"
